Vehicle_Type,Vehicle_Age,Mileage,Engine_Temp,RPM,Oil_Pressure,Fuel_Consumption,Battery_Voltage,Brake_Pressure,Tire_Pressure,Tire_Condition,Vibration_Level,Last_Service_Months,Accident_History,KM_Range_Before_Defect
Hatchback,6,204497,84,2931,39,18.4,12.1,42,28,Moderate,Medium,3,No,51134-77320
Truck,10,14212,106,677,26,4.5,12.3,27,29,Good,Low,4,Yes,20405-31559
SUV,2,144893,102,927,28,9.7,12.23,28,32,Good,Low,12,No,52174-118766
Sedan,6,60015,92,3474,43,14.1,11.98,31,28,Good,High,11,Yes,22828-35152
Truck,3,197834,107,2156,33,9.1,12.03,45,29,Moderate,Medium,4,No,11963-25937
SUV,5,98088,99,1104,30,12.6,12.57,43,32,Worn,Medium,2,No,62881-94533
SUV,3,70675,90,2340,37,10.6,12.7,33,34,Moderate,Medium,7,Yes,56203-122421
Truck,5,200070,107,2291,29,5.9,12.11,34,35,Worn,Low,2,No,27292-52450
Sedan,7,228893,93,1448,28,14.4,12.79,30,32,Good,Medium,10,No,35639-95939
Hatchback,7,79179,97,3101,41,19.0,12.41,25,28,Good,Low,9,Yes,48218-99340
Sedan,3,135186,88,1667,27,16.1,12.07,44,28,Good,High,7,No,21623-71801
Sedan,6,52001,93,2852,25,14.4,12.15,36,34,Worn,Medium,1,No,34067-77755
SUV,9,44712,99,1844,22,11.2,12.23,35,31,Moderate,High,7,No,44418-70246
Sedan,8,35764,95,1005,31,14.7,12.08,25,36,Good,Low,4,No,26453-85437
Sedan,1,63777,100,3214,29,14.8,12.6,45,36,Good,High,7,Yes,9202-35864
Sedan,2,35127,92,676,38,15.6,12.55,45,29,Critical,Medium,11,No,17366-31196
Hatchback,8,226481,85,1589,40,20.5,12.48,33,31,Good,Medium,11,No,31897-84399
Hatchback,2,236536,95,2163,34,13.1,11.72,30,33,Good,Low,6,No,50858-92522
Hatchback,9,161593,89,768,44,17.1,12.34,40,34,Worn,Medium,2,No,57784-143366
SUV,12,103798,100,1950,31,12.3,12.73,26,32,Critical,Low,8,No,13901-48407
SUV,7,58620,102,2865,33,8.6,11.75,44,30,Good,Low,2,Yes,63816-128126
Truck,11,44683,97,2918,33,8.9,12.38,41,35,Good,Low,8,No,25491-82957
SUV,6,131602,104,3284,29,12.2,12.42,25,29,Critical,Low,3,No,24812-80896
Hatchback,11,189918,92,697,37,13.7,12.8,41,30,Moderate,High,8,No,14190-41966
Truck,6,79052,109,1796,32,7.0,12.39,45,32,Worn,Low,9,Yes,1961-30295
Truck,4,242097,104,983,36,8.2,11.76,44,36,Critical,Medium,3,No,6107-15789
Sedan,9,96029,87,3351,41,16.3,12.73,25,30,Good,Medium,4,Yes,34958-69944
SUV,4,89580,102,2526,36,12.6,12.05,38,31,Good,High,12,Yes,15897-42201
Sedan,8,161049,92,3459,39,14.1,12.52,41,34,Moderate,Medium,9,No,51468-88398
Hatchback,8,160632,89,3038,35,16.7,12.58,35,28,Moderate,Low,2,Yes,47431-99665
Sedan,8,148867,102,2258,34,18.1,12.23,25,31,Good,Medium,4,No,40462-130946
Sedan,3,65657,85,2898,40,12.2,12.11,43,33,Good,Medium,10,No,59298-130396
Sedan,10,37513,98,1896,41,18.1,12.24,26,29,Good,High,11,Yes,9608-30904
Hatchback,2,212699,89,2151,29,16.5,12.45,26,34,Worn,Medium,5,No,32595-124683
Truck,3,206718,113,2996,26,4.2,12.38,25,35,Good,High,12,No,1192-3806
Hatchback,8,214341,89,770,33,22.4,12.46,35,31,Moderate,Low,8,No,26877-99201
Truck,2,140289,104,2537,29,9.7,11.88,43,29,Worn,Medium,2,No,20159-75933
Truck,11,220230,100,2892,28,11.3,11.79,26,31,Critical,Low,4,No,18245-38065
Truck,2,233060,103,923,16,6.7,12.4,45,29,Moderate,Low,7,No,14518-24872
Sedan,3,101359,84,1319,28,15.4,12.21,44,33,Moderate,Medium,4,No,47250-97062
SUV,5,212464,97,987,24,12.9,12.55,26,36,Good,Low,8,No,86319-149433
Hatchback,4,77666,91,2687,47,19.0,11.95,42,32,Good,Medium,8,No,94569-180000
Sedan,5,175933,99,1141,32,14.9,12.6,29,30,Moderate,Medium,11,No,13495-42335
SUV,11,220574,99,2771,34,8.6,12.32,43,30,Good,High,1,Yes,33510-51326
SUV,9,116298,98,1336,36,10.9,12.68,40,28,Good,Low,3,No,60355-158899
Hatchback,4,105339,86,710,41,20.4,11.79,37,28,Critical,Low,9,Yes,14263-54695
Truck,3,47038,100,1876,19,9.2,11.98,43,28,Good,Low,11,Yes,1704-6538
Hatchback,12,153252,93,3164,37,19.4,11.9,28,34,Critical,Low,12,No,11331-40507
Sedan,7,40467,100,1464,32,12.4,12.49,29,28,Good,Medium,11,No,20977-32703
Hatchback,11,42093,97,1846,36,20.4,12.43,43,33,Good,Medium,4,Yes,36250-71152
Hatchback,5,242418,86,731,33,16.2,12.75,26,29,Good,Low,4,No,68598-180000
Hatchback,11,235446,97,2068,36,18.1,11.9,36,34,Good,Medium,12,No,21748-61014
Sedan,1,193811,89,2091,37,14.1,12.63,42,30,Good,Low,11,Yes,40803-63277
SUV,10,178221,89,1760,38,9.2,12.79,38,34,Good,Low,4,No,44576-126086
Truck,6,175750,109,2226,33,6.5,11.96,33,35,Moderate,Low,2,No,7959-74494
Hatchback,6,70942,87,2608,34,19.2,12.43,41,34,Worn,Low,1,No,57559-180000
Hatchback,12,149365,83,2095,37,18.3,12.6,27,31,Moderate,High,12,No,9258-16952
Hatchback,9,117910,95,1967,42,18.0,12.31,25,28,Moderate,Medium,8,No,36098-118239
Truck,6,5602,114,1599,18,7.7,12.0,29,28,Moderate,Low,11,No,225-1131
Truck,6,183133,98,2359,28,3.7,12.3,39,28,Good,Medium,10,Yes,32901-55203
Truck,5,135326,101,1608,21,5.7,11.97,29,29,Moderate,Medium,6,No,19745-39687
Truck,12,102221,104,3087,16,5.2,12.37,28,35,Moderate,Low,10,No,11781-25865
Hatchback,7,110000,87,1463,35,20.1,11.72,36,31,Moderate,Medium,5,No,39827-111277
Truck,10,52846,109,3480,21,7.9,12.29,45,35,Critical,Medium,4,No,230-1342
SUV,2,187619,99,832,41,11.1,12.31,31,29,Good,High,4,No,31824-103084
Sedan,10,71927,89,2907,39,13.7,12.74,35,29,Worn,Low,1,No,47505-172759
Truck,3,93262,106,2446,30,7.9,11.71,34,28,Good,Low,2,No,25385-62729
Hatchback,4,126399,99,3109,39,14.6,12.06,42,33,Critical,Low,9,No,37498-57296
Truck,9,117463,100,3494,32,9.9,11.89,28,35,Good,High,11,No,8440-15556
Sedan,9,153098,94,3230,40,16.2,12.57,26,33,Good,Low,2,Yes,17444-180000
Hatchback,6,87286,101,1864,44,16.3,12.14,31,36,Good,Low,10,No,93803-171093
Hatchback,1,91672,90,2471,31,14.7,12.2,43,33,Critical,Low,8,Yes,30473-68093
SUV,4,212844,98,2506,42,9.9,12.03,40,35,Good,Medium,3,No,57730-152216
Hatchback,12,208261,94,1304,37,16.0,12.3,33,34,Good,Low,6,No,68458-113514
Sedan,3,55971,95,1251,28,14.0,12.01,42,33,Good,High,12,No,20265-33383
Hatchback,10,59946,91,2743,41,22.2,12.22,45,28,Moderate,Low,9,Yes,60797-116959
Truck,11,164475,108,1047,30,6.6,11.75,30,31,Good,Medium,6,No,14638-22210
Truck,8,63793,109,929,18,5.1,12.53,31,31,Good,Medium,3,No,6511-10479
Hatchback,9,23836,85,2647,37,16.0,12.15,39,32,Good,Low,7,No,44157-167841
Truck,2,63225,99,2400,20,4.8,11.78,25,36,Good,Low,2,Yes,32676-51964
SUV,10,32590,104,1060,28,7.8,12.77,30,36,Good,High,11,Yes,19592-34746
SUV,8,214385,93,1505,25,11.2,12.44,43,28,Good,Medium,12,No,36801-107939
Sedan,12,119703,88,2045,34,14.6,12.31,25,31,Moderate,Low,4,No,55937-84263
Sedan,3,106601,91,2859,36,11.9,12.15,45,30,Good,Low,6,No,56342-118012
SUV,4,93504,99,2900,37,10.7,12.51,43,30,Worn,Low,2,Yes,99548-162252
Hatchback,3,204505,89,1205,45,18.7,12.49,31,35,Good,Medium,9,No,21382-180000
Truck,6,15947,107,3254,36,3.5,12.72,30,30,Critical,Low,12,No,7706-14862
Hatchback,9,123292,87,2570,34,20.2,12.33,31,32,Worn,Low,8,No,38608-99584
SUV,9,90509,101,1073,31,11.3,12.38,28,29,Good,High,9,No,19330-67562
Sedan,6,216446,101,1456,37,13.1,11.74,30,28,Good,Medium,2,Yes,55526-122632
Hatchback,4,159495,87,2022,28,14.3,12.38,36,30,Worn,Low,1,No,79629-167507
Sedan,8,68348,83,1293,34,12.4,12.28,37,35,Good,Medium,5,Yes,35191-127515
Hatchback,3,210426,85,1156,41,17.4,12.24,44,29,Critical,High,8,Yes,7281-17755
Hatchback,7,77539,99,2168,31,19.3,12.7,36,28,Moderate,Low,9,No,29619-118179
SUV,11,146481,87,1988,39,13.9,12.7,43,35,Moderate,High,12,No,38769-74923
Truck,11,150602,111,2030,35,7.2,12.24,38,30,Moderate,Medium,2,No,11758-19234
Truck,4,236914,95,2698,34,6.9,12.27,40,29,Good,Medium,5,Yes,40751-79195
Sedan,4,140965,101,1489,40,14.0,12.55,27,32,Moderate,Low,9,No,20702-81736
Truck,10,72058,94,2501,32,4.6,12.09,35,33,Good,Medium,5,No,61010-118656
SUV,7,136340,97,2553,29,11.3,12.34,25,28,Good,Medium,11,No,29712-48484
Hatchback,6,218489,99,3306,29,19.2,11.97,32,29,Good,Low,3,No,53644-81842
Hatchback,8,239941,93,2525,32,14.4,12.22,40,33,Moderate,High,6,Yes,11194-19034
Sedan,2,130454,98,3391,33,13.2,11.98,28,31,Moderate,Low,7,No,29959-85855
Sedan,12,211971,92,1544,33,14.0,12.4,30,36,Good,High,12,Yes,16367-30981
Sedan,12,173106,86,691,35,13.6,12.03,26,35,Good,Medium,2,No,64868-121436
Hatchback,9,40219,98,691,42,20.6,11.82,43,35,Good,Low,7,No,66010-105666
SUV,11,80408,94,2679,27,9.2,12.03,38,29,Good,Low,1,No,79156-122136
SUV,2,209637,99,2213,28,12.4,11.8,39,34,Good,Low,6,No,94275-161383
Sedan,6,127121,97,923,44,14.1,12.27,26,28,Moderate,Medium,5,No,38392-79384
Sedan,5,90694,92,793,36,14.6,12.3,34,35,Worn,Low,12,No,49605-137259
Truck,8,49160,93,808,29,8.1,11.76,29,36,Moderate,Medium,9,Yes,21522-47592
Sedan,6,173584,83,3470,33,14.3,12.75,33,29,Good,Low,2,No,61703-98607
SUV,8,67240,93,3263,38,12.5,12.41,32,36,Good,Medium,2,No,45829-114831
Hatchback,10,86657,89,3115,38,20.3,12.06,25,30,Moderate,Medium,10,No,49988-97580
Sedan,7,42061,96,2977,35,15.2,12.79,34,28,Good,High,6,No,14350-40010
Truck,7,7684,107,2436,25,5.0,12.68,29,36,Moderate,Medium,1,No,17623-32975
Sedan,10,48649,86,811,29,11.6,12.62,36,30,Good,Low,10,No,83532-173164
Sedan,7,36573,89,774,33,13.8,12.13,35,29,Critical,Medium,7,No,18817-38235
Sedan,2,234825,86,1846,44,12.8,12.15,34,34,Moderate,Medium,11,No,13838-46966
Truck,5,86777,102,2618,31,4.9,12.67,44,32,Good,Medium,4,No,21030-77394
Hatchback,10,72078,87,1660,36,13.1,12.72,43,31,Good,Low,3,No,37297-145795
SUV,5,204937,102,655,41,14.7,12.64,29,29,Good,Medium,1,No,49071-144179
Hatchback,2,215467,86,2933,43,16.1,12.24,37,33,Worn,Medium,9,No,35864-102494
Sedan,1,15923,94,1344,37,13.0,12.2,26,35,Moderate,Low,11,No,37692-145790
SUV,3,129609,93,2617,26,13.8,12.17,43,31,Good,Low,3,Yes,69672-173416
Hatchback,11,175069,94,1910,43,15.3,12.4,43,30,Moderate,Medium,2,No,78935-156037
Truck,10,60796,110,986,34,6.3,11.85,41,36,Critical,Low,12,Yes,1139-3319
Sedan,11,21547,98,798,29,17.6,12.15,25,32,Moderate,Low,11,No,21409-65947
Truck,1,45270,95,924,28,6.9,12.22,45,31,Good,Medium,9,No,23522-49564
Hatchback,7,17331,96,3497,47,20.6,12.71,30,34,Good,High,11,Yes,18257-39921
SUV,1,242476,93,2594,29,7.4,12.48,27,30,Worn,Low,12,Yes,26911-80719
Sedan,5,57689,82,2959,39,13.3,12.05,31,32,Moderate,High,12,No,12042-34698
Sedan,8,65109,91,613,40,14.6,12.25,38,30,Moderate,Low,7,Yes,21634-81240
Sedan,6,223905,88,2176,33,13.1,12.13,40,33,Moderate,Low,6,Yes,41804-134532
SUV,8,100111,101,3348,33,12.4,12.32,30,29,Worn,Low,9,Yes,41314-102292
SUV,3,17701,101,1705,29,8.7,12.78,40,30,Worn,High,1,No,23089-83989
SUV,3,230076,89,759,28,10.9,12.18,25,33,Good,Low,7,Yes,60233-143463
SUV,5,236655,99,779,33,12.6,11.8,35,36,Good,High,5,Yes,15938-50160
Truck,7,231795,113,3024,28,8.2,11.8,26,28,Good,High,7,No,6465-11861
Sedan,1,247782,95,2947,39,18.1,11.8,38,29,Critical,Low,12,Yes,4893-42628
Truck,12,33110,106,728,19,5.1,12.21,29,32,Good,Low,5,No,10438-39576
Hatchback,10,108886,88,2649,33,13.0,12.31,44,35,Good,Medium,10,No,49651-129775
Sedan,7,75973,97,2814,38,13.5,11.87,29,34,Good,Low,10,Yes,31030-84760
Truck,9,57888,112,2718,23,6.7,11.97,41,34,Worn,High,12,No,1097-4217
Truck,4,141897,103,2457,22,7.2,12.26,25,28,Critical,Low,3,No,14758-26370
Sedan,9,184749,90,1854,30,16.1,12.19,25,36,Good,Medium,7,No,32453-119929
Hatchback,3,9731,96,2180,33,15.8,11.96,45,32,Worn,High,10,No,7448-25190
SUV,12,198456,99,1966,34,10.0,12.09,28,28,Moderate,Medium,11,No,24107-73023
Sedan,2,105534,92,2558,43,14.1,11.83,36,30,Good,Medium,1,No,55983-136361
Sedan,12,230843,96,2456,32,13.9,12.12,34,31,Moderate,Low,12,Yes,6186-19558
SUV,12,249776,93,2824,27,12.5,12.53,39,31,Critical,Medium,5,No,33281-58381
Sedan,4,191181,89,1139,32,16.2,12.2,41,31,Critical,Low,1,No,9857-148818
SUV,6,76669,105,2457,35,12.3,12.25,31,28,Moderate,High,3,No,17854-46918
Hatchback,9,79027,90,796,48,15.0,11.88,36,30,Critical,High,1,No,23393-63161
Hatchback,12,54010,88,2398,40,19.5,12.01,44,34,Worn,High,12,No,10401-31011
Sedan,2,240442,94,2575,43,13.4,12.04,28,36,Good,Medium,11,No,26698-92850
SUV,9,225661,97,3275,28,9.6,12.63,45,30,Good,Medium,9,Yes,32654-75726
SUV,1,6569,97,2013,36,10.4,12.45,37,36,Worn,Low,11,No,24914-82374
Sedan,9,23515,91,3446,25,13.2,11.78,38,31,Moderate,Low,6,Yes,39194-137424
SUV,3,141863,88,3274,26,14.7,12.72,31,28,Moderate,Medium,8,No,39285-134505
Hatchback,6,180469,88,3451,48,16.3,12.57,31,32,Good,Low,8,Yes,56886-174528
Hatchback,5,18464,93,1848,34,18.9,11.89,36,29,Worn,High,5,No,18898-56042
SUV,11,61739,105,1938,38,12.1,12.16,33,30,Moderate,Medium,1,No,61828-180000
Sedan,10,63127,97,1608,35,14.4,12.54,26,35,Good,High,5,No,27323-64969
SUV,9,178888,91,2831,37,14.2,11.99,33,36,Worn,Medium,10,No,28063-180000
Hatchback,3,46026,86,820,38,16.7,12.53,41,36,Good,Low,5,Yes,65170-111710
SUV,9,15900,103,1440,38,14.2,12.22,25,36,Good,Medium,11,No,56598-91006
Sedan,1,158705,97,916,34,13.7,11.98,39,31,Good,Medium,2,No,27660-87768
Sedan,8,127646,89,2189,34,14.3,12.5,36,32,Good,Low,4,No,51824-157132
SUV,7,188889,95,3186,37,12.9,11.99,37,34,Moderate,Low,9,No,84427-135325
Hatchback,11,185766,87,974,42,20.6,11.75,43,36,Critical,Low,12,No,31135-91955
Sedan,9,145443,83,760,35,18.6,12.38,31,30,Moderate,Medium,11,No,19192-51786
Truck,9,80264,97,3478,24,5.4,12.62,28,30,Good,High,12,No,2144-7724
Truck,1,83285,106,3053,21,7.5,12.42,32,32,Worn,Low,2,No,12719-46647
Sedan,7,81029,96,2483,37,14.0,12.3,32,33,Worn,Medium,8,No,17257-120241
Truck,12,109110,100,882,17,6.5,12.54,40,28,Good,Medium,7,No,6252-32655
SUV,3,142288,97,1710,24,12.9,11.8,27,32,Moderate,Medium,7,No,31106-103108
Truck,1,243810,107,713,34,7.1,12.75,32,29,Moderate,High,3,No,5509-9265
Hatchback,11,198303,99,823,33,15.5,12.06,31,35,Moderate,Medium,5,No,33355-54789
SUV,7,11914,88,2625,38,8.7,12.59,44,31,Good,High,2,No,50474-163236
Sedan,12,66658,97,3233,43,12.2,12.51,26,36,Good,Low,4,No,83932-180000
Sedan,2,185093,100,2012,32,16.3,11.76,39,31,Good,Low,6,No,50850-115958
Hatchback,12,102905,83,773,39,15.5,12.35,32,30,Good,Medium,7,Yes,35137-130141
Hatchback,8,44774,88,909,29,20.6,12.71,27,29,Good,Low,8,No,37418-138070
SUV,10,196543,98,626,28,13.6,12.21,30,34,Moderate,Low,11,No,27968-88142
SUV,1,201507,96,2885,34,8.8,12.43,34,35,Critical,Low,8,Yes,17143-65545
Sedan,4,71881,92,3449,30,13.0,12.75,42,28,Good,Low,4,No,44936-180000
Sedan,12,234146,93,2637,42,16.9,12.0,29,35,Good,Low,5,No,77095-170465
SUV,2,28609,91,2538,27,14.6,12.65,33,35,Moderate,High,7,No,20802-32224
Truck,11,35051,108,3143,23,8.2,11.8,44,34,Moderate,High,1,No,5722-12450
Truck,4,104453,108,2416,26,9.8,12.39,36,30,Critical,Medium,5,No,3584-6964
Sedan,9,66488,99,3274,29,15.2,12.07,27,30,Moderate,High,3,No,15789-41443
SUV,3,113590,100,2462,29,11.1,11.8,42,36,Good,High,6,No,26856-89738
Truck,7,19111,111,1500,23,6.2,12.79,31,32,Good,Low,1,No,28750-52264
Truck,11,186689,109,2919,17,6.0,12.74,35,28,Good,Low,4,Yes,6184-11200
Truck,8,125446,99,1294,23,3.7,12.62,27,29,Good,High,10,Yes,14758-36932
SUV,9,240629,95,991,30,12.6,12.67,44,35,Good,High,9,No,30657-68755
SUV,8,230254,95,2575,23,13.1,12.3,43,35,Good,Low,1,No,56377-134363
SUV,8,24646,97,1110,34,8.4,12.24,34,33,Good,Low,3,Yes,42773-117662
Sedan,1,76528,101,3197,42,15.3,12.41,44,35,Good,High,6,No,21179-35537
Truck,1,218285,107,847,31,5.3,12.28,30,35,Worn,Low,4,No,12382-22622
Sedan,9,207113,89,2378,33,17.4,12.69,37,35,Worn,High,2,No,36427-59517
Truck,10,84847,105,3149,31,6.9,12.37,41,29,Good,Low,10,No,41091-89911
Sedan,11,214710,84,1226,34,16.9,12.03,32,34,Good,Medium,12,No,11967-43487
SUV,8,120264,95,2799,24,9.6,12.69,37,29,Worn,Medium,4,No,39034-93076
Truck,12,197053,112,1153,27,7.0,12.13,36,35,Good,Low,12,No,11563-26285
Sedan,1,35594,95,3465,37,17.4,11.99,26,29,Good,Low,9,Yes,28837-108081
Sedan,5,77871,89,1235,44,13.4,12.3,31,30,Moderate,Medium,12,No,19570-52992
Truck,2,174206,98,3040,35,3.7,12.01,45,29,Good,Low,12,No,29484-102154
SUV,2,98958,88,2623,35,10.0,12.25,41,32,Worn,Low,7,No,93065-139857
SUV,2,159311,93,3134,31,8.8,11.98,29,35,Critical,Low,6,No,49835-122471
Sedan,9,134891,83,2977,38,12.6,12.74,45,32,Moderate,Low,9,No,46116-180000
Sedan,5,86742,99,3409,34,14.9,12.25,44,34,Worn,Low,11,No,37193-65675
Hatchback,8,214351,90,1773,33,15.4,12.02,35,31,Moderate,High,10,No,24388-60666
Truck,9,43245,108,2127,28,5.4,12.14,38,35,Moderate,Low,2,No,13701-109839
Sedan,1,6994,89,1793,41,14.8,12.63,27,32,Moderate,Medium,1,No,58181-118101
SUV,5,90453,91,1878,23,11.6,11.73,38,34,Moderate,Medium,9,No,43619-127743
SUV,11,62503,93,3113,28,9.5,11.84,39,31,Moderate,Low,5,No,60110-162656
Hatchback,9,15846,88,1895,40,19.4,11.88,26,34,Good,Low,1,No,74406-133322
Hatchback,1,240756,93,777,36,20.4,12.58,27,35,Moderate,Medium,5,No,44375-80791
Hatchback,5,41407,88,2313,34,17.4,12.04,43,34,Worn,High,7,No,35840-56846
Truck,12,141577,101,1296,25,3.1,11.81,30,28,Good,Low,9,Yes,23881-75279
Hatchback,1,87965,95,1744,33,17.6,12.79,33,31,Good,Medium,2,No,46408-129768
Truck,10,56368,113,1231,28,4.7,11.7,38,28,Good,Low,1,No,18784-48696
Truck,4,155496,115,685,25,7.2,12.09,34,32,Good,Low,2,No,10846-58577
Hatchback,4,196924,92,1423,43,22.1,12.19,29,30,Good,Low,7,No,54741-115811
Truck,6,124471,108,949,29,7.2,12.2,37,28,Good,High,11,No,1079-3081
SUV,9,22804,99,3150,30,9.0,12.72,29,30,Worn,Medium,8,No,36825-125677
Sedan,7,89657,94,847,29,17.4,12.18,35,28,Worn,Low,8,Yes,33290-81192
Truck,7,8665,100,1833,27,6.8,12.68,35,29,Moderate,Low,3,No,26191-69713
Hatchback,5,183988,96,2902,31,19.6,11.89,37,30,Good,Low,2,No,73641-115449
Sedan,4,94939,88,2711,37,13.4,12.78,36,35,Good,Medium,12,No,41861-101857
Sedan,4,160069,82,2060,39,14.6,11.94,32,29,Worn,High,12,No,6370-26123
SUV,6,185959,100,2557,38,13.5,11.97,26,33,Good,Medium,8,No,40469-135953
Sedan,9,59158,98,2175,36,14.4,12.54,43,33,Good,Medium,12,Yes,22735-64731
Hatchback,7,59002,97,1238,31,21.8,12.75,43,28,Good,Medium,8,No,60044-119052
SUV,12,64532,103,2720,42,10.6,11.72,31,36,Critical,Medium,2,No,41944-75160
Hatchback,2,222155,92,963,39,15.6,12.48,40,33,Good,Medium,12,Yes,17582-53446
Hatchback,2,173308,92,2927,28,21.6,12.29,27,31,Good,High,10,Yes,27878-64472
Truck,8,193624,96,1082,16,5.7,11.74,37,36,Worn,Low,1,No,21538-80750
Truck,8,184027,103,2366,21,8.2,11.98,31,33,Critical,Low,6,No,4039-15723
Sedan,6,57441,91,2323,31,13.5,11.98,26,29,Moderate,Low,2,No,64537-122067
Hatchback,7,24278,88,3327,34,15.6,12.48,30,31,Good,Low,6,No,68995-180000
Sedan,11,228659,99,1386,35,11.3,11.98,40,33,Moderate,High,4,No,6837-41899
SUV,5,227243,97,1951,32,14.3,11.77,39,33,Good,Low,10,No,57432-180000
SUV,11,66898,106,2894,42,9.3,12.07,35,29,Moderate,Low,11,Yes,13967-34651
Truck,6,113595,100,2640,23,7.6,11.83,35,35,Good,Medium,6,No,19514-58482
SUV,10,18360,96,726,38,6.7,12.77,32,29,Moderate,Medium,10,No,18181-154824
Truck,1,51823,96,1741,32,6.3,12.24,27,28,Good,Low,6,No,41438-105972
SUV,11,86185,96,1460,37,8.9,11.79,30,29,Moderate,High,8,No,12296-91191
Truck,8,54615,104,2814,35,9.1,11.72,44,36,Moderate,Medium,6,No,36865-61111
SUV,6,248855,98,1126,24,9.0,12.78,27,30,Good,Medium,5,No,66029-106877
Hatchback,5,213315,97,3469,40,20.0,12.02,40,28,Good,Low,9,Yes,9009-155459
SUV,5,95794,91,2121,27,8.8,12.41,45,35,Good,Medium,11,No,59706-114804
Hatchback,5,134895,86,3078,36,15.2,11.79,33,33,Moderate,Medium,7,No,40847-103525
Truck,11,17481,102,3149,20,6.9,12.43,26,35,Good,Low,11,No,5553-41349
Truck,1,157716,100,3424,27,8.8,12.06,41,35,Worn,Low,3,No,11843-45699
SUV,11,249845,99,1190,23,10.5,12.49,39,33,Moderate,Low,1,No,77550-129426
Sedan,10,82190,90,1315,42,16.0,11.81,32,35,Moderate,Medium,2,No,64087-102817
Truck,9,178941,105,3267,24,7.2,12.08,35,35,Worn,Low,1,No,30714-92154
Truck,10,5832,101,1606,30,8.3,11.96,30,36,Good,Low,8,No,40090-67744
Hatchback,9,9970,86,1343,43,16.3,12.43,37,33,Worn,Low,8,No,64010-178980
Sedan,7,242183,94,2329,37,17.9,12.39,41,29,Good,Low,5,No,64590-100008
Sedan,10,221693,97,971,34,16.8,12.29,36,34,Good,Low,2,No,48619-171139
SUV,12,10529,95,3221,22,13.9,12.02,40,28,Worn,Low,2,Yes,42510-74860
Hatchback,7,198748,86,797,35,18.3,12.64,39,36,Worn,High,8,Yes,20368-31518
Truck,11,193560,94,2983,27,7.1,12.76,43,32,Critical,Medium,10,No,6711-22741
Hatchback,5,133950,91,1239,39,18.9,11.89,34,34,Good,Low,9,No,94639-155967
Truck,10,22425,115,647,34,9.6,12.42,27,31,Moderate,Low,1,No,33780-62430
Sedan,12,169604,97,2157,27,13.1,11.97,35,31,Critical,Low,11,No,13886-33332
Hatchback,10,52426,91,2390,33,20.1,12.64,34,29,Good,Medium,4,No,47839-88335
Truck,6,120862,99,958,19,6.6,12.3,40,31,Good,High,9,No,4505-14691
SUV,2,81330,100,3478,28,14.6,12.77,36,29,Good,Medium,1,No,53950-155592
Hatchback,1,140993,92,3447,38,21.1,11.88,40,30,Moderate,Medium,8,No,44913-129987
Hatchback,12,138154,101,1359,34,21.2,12.06,27,29,Worn,High,9,Yes,12438-39590
Hatchback,3,221209,101,1416,31,22.3,11.87,35,31,Moderate,High,11,No,1951-4891
Hatchback,3,6299,82,618,42,21.5,12.57,40,30,Moderate,Low,7,No,91697-169455
SUV,9,45047,98,2285,37,8.4,12.23,38,33,Good,Low,6,Yes,62172-180000
SUV,5,147307,99,3351,38,10.7,12.0,39,33,Good,High,3,No,40429-73935
Truck,6,128630,104,760,25,8.0,12.1,43,31,Good,Medium,12,No,5783-21189
SUV,11,126386,99,1100,36,11.0,12.66,40,35,Critical,High,10,No,3762-22240
Sedan,3,56881,93,1752,40,11.4,12.41,27,34,Worn,Medium,7,No,36685-75427
SUV,10,188702,94,1414,28,9.5,12.11,28,30,Moderate,Medium,6,Yes,39439-87261
Hatchback,12,95219,93,3238,32,17.8,12.61,42,36,Critical,Low,3,No,34914-54442
SUV,1,31511,95,2841,25,7.7,11.93,31,28,Moderate,Medium,3,No,43463-90245
Sedan,2,88835,101,1663,32,16.2,11.78,33,32,Worn,Low,3,Yes,39843-69469
Sedan,6,8084,90,2592,30,17.9,12.78,25,30,Worn,Low,2,No,69689-124619
Truck,8,97752,97,2917,30,9.3,12.22,35,36,Moderate,Low,7,No,38168-61084
Truck,10,93372,110,958,27,4.3,12.56,26,33,Critical,High,6,No,518-5405
SUV,1,116194,105,1701,42,11.3,12.65,40,31,Good,Low,6,No,77226-180000
Truck,10,199348,112,1246,29,5.6,11.74,27,33,Good,Low,11,Yes,3800-10066
Truck,3,155057,106,2287,25,5.6,12.2,25,30,Good,High,2,No,15256-40378
Sedan,5,112335,88,951,33,17.0,12.42,39,35,Worn,Medium,1,No,25835-96093
Truck,1,17434,113,1918,25,4.6,12.48,31,31,Worn,Low,5,No,23564-36116
SUV,10,142374,105,751,36,12.1,11.72,32,33,Moderate,Medium,7,No,33343-67345
Truck,4,110209,112,764,21,5.2,12.41,33,32,Moderate,Low,9,No,3225-11087
Hatchback,5,141145,93,1805,41,17.4,12.78,37,32,Moderate,High,10,Yes,21879-81569
Hatchback,6,83828,89,1800,41,21.5,12.55,42,28,Worn,Medium,5,No,47192-89764
SUV,6,167841,91,1864,31,11.2,12.41,39,30,Worn,High,7,No,43369-68241
Sedan,12,115758,88,1638,26,15.1,11.95,27,33,Good,Medium,4,No,59817-98041
Truck,8,246120,109,930,25,3.8,12.11,33,35,Critical,Low,9,No,4881-16809
Hatchback,4,49442,94,2031,39,21.3,11.86,41,34,Critical,Medium,4,No,18909-103120
